18,5
24,2
8,18
18,37,18,37,18,37,2
29,36,18
37,18,36
24,33
18,37,18,14
2,18
12
17,36
37,18,37,20
2,24
24,5
18,37,3
8,13,36,30
6,24
18,24,22
18,37,24,22
28,27
11,18,37,18
11,0,24
18,36,19
9,24
18,36,20
26,16,23
20,18,37
36,31
32,18
22,36,9
18,37,18,32
37,23
36,6
23,36
9,18,37,29
36,16
23,36,16
37,18,37,33
18,24,18,37,18,37
37,19
13,36
24,30
34,36
26,24
9,36,18
17,24
36,31,17
4,18,37,18,37,34
36,9,22
2,36,24
36,17
18,36,34
18,37,20
31,17
13,24
18,37,33
18,37,7
23
18,36,28
23,29
22,9,24
18,37,18,37,7
37,18,37,30
18,7
18,11
9,22
5,18,37,18,36
37,18,37,31
18,4
26,23,24
0,11
18,37,30
37,18,37,24
16,26,24
33,36,21
37,18,37,18,37,2
6
18,37,13
18,37,19
18,37,10
12,18,37
24,18,37,18,37
18,37,18,37,18,37,34
6,36
18,33
36,19
18,37,18,37,19
18,36,18,37,18
37,18,37,19
24,22
36,27
36,24
22,9
7,24
4,18,36
18,37,18,37,33
37,18,37,2
36,8
16,26,18
3,18
36,11
24,18,36
15,24
17
16,26,24,18
37,18,32
31
18,19
32,31,18
12,24
23,18,37,33
16,18
0,18,36
36,2
37,7
8,30
18,36,22
37,13
25
37,22
36,18,37,18
16,36
5,14
37,18,37,18,37,30
34,24,18
24,18,37,18
36,6,34
18,36,3
16,18,36
18,36,6,18
3,36
36,6,18
2,18,37
16,23,18
18,37,18,36
5,36,18
18,37,18,37,34
18,9
37,32
36,18,37,19
36,7
18,37,18,37,16
21,18,36
18,36,4
36,15
13,18,36
31,17,24
37,16
10,18,36,18
36,4,36,21
30,18,36
37,18,37,18,37,16
8,13,18,36
8,13,18,37
18,36,24
37,18,37,18,37,34
24,18,37,24
10
18,37,29
24,18,2
18,37,18,37,26
3,5
18,37,17
18,37,18,37,32
18,36,11
18,14,18,36
18,37,28
27,18,37
18,30,8
4,36
18,30
26,36
33,4,18
36,12
11,0,18,36
2
36,4
26,18
19,24
3,18,14
18,36,2
2,18,37,18,37,18,37
23,16
18,37,18,37
18,37,18,37,18,37
24,18
13,30
18,36,8
30,24
18,37,18,37,24
22,18
26,24,18
26
18,17
24,36
36,26
36,14
37,28
30
37,4
6,24,18,37,18
36,21,36,4
18,37
10,5
36,30,8
8
25,7
18,36,14
33,18
7,18
30,36
37,10
24,32
36,34
37,18,37,34
10,2,18
25,15
37,18,37,18,37,32
32,36
18,34
18,37,4
33,4,36
31,18
26,36,18
36,21
27,24
36,3
3,5,18,14
12,36
26,16,18
33,4,21
37,18,37,32
5
18,37,18
18,37,0
15
37,27
37,17
6,18,37,24
37,18,14
9,36
18,37,26
18,36,33
36,30
32,31,17,24
18,37,31
30,8,13,24
22
33,21
0,24
37,0
7,36
36,21,24
24,20
28,27,12,24
18,2,18,37
37,26
18,28
23,18
17,18,36
13,18,37
18,36,5
28,12,18
32,17,18
10,2
18,37,15
23,26,16
24,18,37,18,37,24
17,18
36,13
4,36,21
29
11,0,36
24,18,14
18,36,21
36,18,37,29
5,10
36,16,26,24
6,18,36
18,16
37,30
27,12,18,37
11,0,18,37,32
3,18,37,18,37
37,31
18,32
37,5
15,18,36
21,4
27,12
18,20
37,18,37,22
18,37,9
21,24
18,37,18,37,28,27
18,37,16
24,10,18
20,36,11
4,24
24,3
16,26,36
0,18,37,32
37,29
15,36
36,29
30,8
5,24
20
8,36
37,9
4,21
13
36,23,24
28
15,25
37,18,37,26
8,13,24
33,21,18
11,36
37,18,37,16
37,24
37,25
37,18,37,23
18,22
37,18,36,16
36,5,18,14
17,18,37,24
18,37,34
24,34
18,37,18,37,2
22,24
22,9,18,36
37,18,37,7
28,27,36
10,24
18,37,28,27
18,37,25
18,36,18,37,19
24,28
11
13,18,30
30,18
27
36,32
18,10,2,18
18,37,2
18,12
4
2,18,36,18,37,18
36,9
0,20
8,13,30
8,13,18,30
2,10,18
20,11,0,24
36,23,36
0,36
37,8
18,36,7
3
36,0
18,36,29
18,36,10
18,3,5
36,2,18,37
34
31,36,17
18,36,23
18,37,18,37,18,37,32
18,36,26
18,36,18,37,29
24,10
16,24
18,36,30
32
9,18,36
28,18,37,18
18,37,5
36,23
31,32
27,12,24
12,28
26,16
18,29
18,36,18
7,37
18,26
21,33
33,36,4
18,37,18,37,31
18,37,18,37,20
5,18,36,18
37,12
23,18,36,18
21,36,4
18,37,18,37,18,37,16
5,18,14
24,16
18,21
18
14,18,36
21,18
26,23
33
24,6
18,37,18,37,30
18,37,23
36,25,15
24
13,36,30
34,18,6
0
16,26,23,24
14,24
37,18
18,37,27
18,8
37,24,22
24,7
25,18,37
37,18,37
37,34
6,34
36,30,24
18,36
37,20
36,21,4
12,27
36,20
16,26
17,31
13,8
12,18,36
18,37,24
14,18,37,24
22,18,37,18,37
21
36
18,23
18,6
10,36,2
12,18
28,36
27,36
36,10
23,18,37,18
36,18
18,37,18,37,23
26,36,23
9
7
18,37,22
18,37,18,37,22
5,18,37,18,37,18,37
36,27,12
18,37,18,37,18,37,30
36,5
7,15
37,33
18,2
18,37,32
18,14
6,18,14
18,36,32
23,24
34,6,36
18,36,9
36,33
27,28
31,18,36
16
22,9,36
37,28,27
30,13
4,18
36,22
6,14
34,18,37
14
16,23
37
37,11
36,28
18,36,16
18,0
5,3,18
19
6,18
18,37,12
37,18,37,18,37
18,37,18,36,16
18,37,11
37,18,37,28,27
37,2
24,30,18
2,36
34,24
10,18
18,37,8
37,3
36,6,24
37,15
